record_id,doi,title,year,venue,source_databases,query_ids,openalex_id,crossref_url,identification_status,screen_title_abstract,screen_title_abstract_reason,fulltext_status,screen_fulltext,screen_fulltext_reason,evidence_lanes,A_trait,A_manipulated,pollinator_response_measured,antagonist_response_measured,common_reproductive_outcome,selection_form,cue_architecture,evolutionary_level,causal_strength,claim_ceiling,study_region,country_or_ocean_basin,latitude_reported,longitude_reported,spatial_grain,spatial_extent,single_site_vs_multisite,geographic_contrast,receiver_assemblage_contrast,biogeographic_context,historical_or_phylogenetic_context,notes
SCHPRISMA-000777,10.1111/tpj.13440,The effects of becoming taller: direct and pleiotropic effects of artificial selection on plant height in Brassica rapa,2016,The Plant Journal,OPENALEX,Q01;Q09,https://openalex.org/W2549629585,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000778,,The effects of foliar damage on flower characteristics and pollinator visits in Vicia faba,2002,St Andrews Research Repository (St Andrews Research Repository),OPENALEX,Q07;Q08;Q09;Q12,https://openalex.org/W3216294623,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000779,10.1101/2020.05.08.084400,The enemy of my enemy is my friend: Nematode infection of pollinating and non-pollinating fig wasps has net benefits for the fig-fig wasp pollination mutualism,2020,bioRxiv (Cold Spring Harbor Laboratory),OPENALEX,Q13,https://openalex.org/W3022267609,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000780,10.1016/j.pld.2024.12.004,The ethics of theft: Reevaluating the impacts of floral larceny on plant reproductive success,2024,Acta Botanica Yunnanica,OPENALEX,Q01;Q04;Q10;Q13,https://openalex.org/W4405624660,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000781,,"The Evolution of Diet Width in Lasioglossum (Chilalictus) (Halictidae, Apoidea), in Association with Speciation and Sensory Morphology",2020,Adelaide Research & Scholarship (AR&S) (University of Adelaide),OPENALEX,Q01,https://openalex.org/W3012450839,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000782,10.1186/1471-2229-14-63,The evolution of floral deception in Epipactis veratrifolia (Orchidaceae): from indirect defense to pollination,2014,BMC Plant Biology,OPENALEX,Q01;Q05,https://openalex.org/W1987750403,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000783,10.1111/j.1461-0248.2010.01451.x,The evolution of floral scent and insect chemical communication,2010,Ecology Letters,OPENALEX,Q01;Q05,https://openalex.org/W1534995759,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000784,,The evolution of flower size and flowering behaviour in plants: The role of pollination and pre-dispersal seed predation,2008,ePrints Soton (University of Southampton),OPENALEX,Q08;Q09;Q10;Q12,https://openalex.org/W187194798,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000785,10.1111/evo.12318,THE EVOLUTION OF POLLINATOR-PLANT INTERACTION TYPES IN THE ARACEAE,2013,Evolution,OPENALEX,Q10,https://openalex.org/W1908469999,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000786,,THE EVOLUTIONARY ECOLOGY OF FLORAL SCENT IN HESPERIS MATRONALIS: ASSESSING THE POTENTIAL FOR POLLINATOR-MEDIATED NATURAL SELECTION,2008,D-Scholarship@Pitt (University of Pittsburgh),OPENALEX,Q01;Q02;Q05;Q06;Q08;Q09,https://openalex.org/W2123701087,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000787,10.3732/ajb.1600367,The evolutionary ecology of “mutual services” in the 21st century,2016,American Journal of Botany,OPENALEX,Q01;Q10,https://openalex.org/W2545413510,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000788,,"The fig wasps associated with Ficus microcarpa, an invasive fig tree",2014,"White Rose eTheses Online (University of Leeds, The University of Sheffield, University of York)",OPENALEX,Q01;Q03;Q12,https://openalex.org/W1503605287,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000789,10.1007/s10265-023-01466-4,The floral biology and the role of staminal connective appendages during pollination of the endoparasite Bdallophytum americanum (Cytinaceae),2023,Journal of Plant Research,OPENALEX,Q02,https://openalex.org/W4380442378,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000790,10.1073/pnas.2602521123,The floral illusion: A parasitic beetle mimics the scent of flowers to attract bees,2026,Proceedings of the National Academy of Sciences,OPENALEX,Q01;Q05;Q11,https://openalex.org/W7171522012,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000791,10.64898/2026.01.15.699641,The floral illusion: A parasitic beetle mimics the scent of flowers to attract bees,2026,bioRxiv (Cold Spring Harbor Laboratory),OPENALEX,Q01;Q05,https://openalex.org/W7124425172,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000792,10.1186/s40657-021-00256-7,The flowerpiercers interactions with a community of high Andean plants,2021,Avian Research,OPENALEX,Q10;Q13,https://openalex.org/W3164242958,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000793,10.1002/ece3.70380,The Functional Dilemma of Nectar Mimic Staminodes in Parnassia wightiana (Celastraceae): Attracting Pollinators and Florivorous Beetles,2024,Ecology and Evolution,OPENALEX,Q09;Q10;Q11;Q12,https://openalex.org/W4403047268,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000794,,"The good, the bad and the flexible: interactions of Erysimum capitatum with pollinators and herbivores over space and time",2011,CU Scholar (University of Colorado Boulder),OPENALEX,Q06;Q08;Q09;Q10;Q12,https://openalex.org/W2595382830,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000795,10.4161/psb.4.6.8573,The importance of floral signals in the establishment of plant-ant mutualisms,2009,Plant Signaling & Behavior,OPENALEX,Q10;Q11,https://openalex.org/W2066658703,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000796,10.1111/evo.12070,THE INFLUENCE OF POLLINATOR PHYLOGEOGRAPHY AND MATE PREFERENCE ON FLORAL DIVERGENCE IN A SEXUALLY DECEPTIVE DAISY,2013,Evolution,OPENALEX,Q10,https://openalex.org/W2102406100,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000797,10.1038/s41598-023-29965-3,The interplay between spatiotemporal overlap and morphology as determinants of microstructure suggests no ‘perfect fit’ in a bat-flower network,2023,Scientific Reports,OPENALEX,Q10,https://openalex.org/W4320912785,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000798,10.1126/science.311.5762.803,The Invisible Bouquet,2006,Science,OPENALEX,Q06,https://openalex.org/W2062827522,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000799,10.14288/1.0088369,The maintenance of gynodioecy in sidalcea hendersonii,2009,cIRcle (University of British Columbia),OPENALEX,Q08;Q09;Q12,https://openalex.org/W2337054274,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000800,10.1093/aob/mcv189,The mean and variability of a floral trait have opposing effects on fitness traits,2016,Annals of Botany,OPENALEX,Q10,https://openalex.org/W2273159398,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000801,10.1093/jxb/erag038,The microbiota of avocado floral nectar inhibits pathogens and improves plant fitness,2026,Journal of Experimental Botany,OPENALEX,Q10,https://openalex.org/W7125481415,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000802,10.1111/j.1365-313x.2008.03412.x,The multiple phenylpropene synthases in both Clarkia breweri and Petunia hybrida represent two distinct protein lineages,2008,The Plant Journal,OPENALEX,Q01;Q05,https://openalex.org/W2164187151,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000803,10.1371/journal.pone.0102661,"The Only African Wild Tobacco, Nicotiana africana: Alkaloid Content and the Effect of Herbivory",2014,PLoS ONE,OPENALEX,Q01,https://openalex.org/W1967543158,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000804,,The pollination ecology of highbush blueberry (Vaccinium corymbosum) in British Columbia,2018,Summit (Simon Fraser University),OPENALEX,Q08;Q12,https://openalex.org/W2948041883,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000805,,The population biology of dispersal and gene flow in the desert shrub Acacia (Senegalia) greggii A. Gray in the Mojave National Preserve,2014,eScholarship (California Digital Library),OPENALEX,Q08;Q12,https://openalex.org/W784929381,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000806,10.1002/ajb2.16063,The potential for floral evolution in response to competing selection pressures following the loss of hawkmoth pollination in Ruellia humilis,2022,American Journal of Botany,OPENALEX,Q12,https://openalex.org/W4294631609,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000807,10.4257/oeco.2018.2204.01,THE POTENTIAL OF PLANTS TO MEDIATE THE INTERACTION BETWEEN HERBIVORY AND POLLINATION,2018,Oecologia Australis,OPENALEX,Q01;Q04;Q05;Q08;Q10;Q11;Q13,https://openalex.org/W2904805414,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000808,10.1016/j.actao.2019.03.006,"The presence of a larval honey bee parasite, Ascosphaera apis, on flowers reduces pollinator visitation to several plant species",2019,Acta Oecologica,OPENALEX,Q10;Q11,https://openalex.org/W2928234886,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000809,10.1186/gb-2013-14-6-207,The promise of genomics in the study of plant-pollinator interactions,2013,Genome biology,OPENALEX,Q10,https://openalex.org/W2113490592,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000810,10.1111/1365-2745.70336,The Red Queen unveils the sexual and mating strategies of flowers,2026,Journal of Ecology,OPENALEX,Q08;Q09;Q10,https://openalex.org/W7160511120,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000811,10.3929/ethz-c-000800091,The Red Queen unveils the sexual and mating strategies of flowers,2026,Repository for Publications and Research Data (ETH Zurich),OPENALEX,Q10,https://openalex.org/W7161066984,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000812,10.20381/ruor-2688,"The Relative Roles of Herbivore- and Pollinator-mediated Selection on the Evolution of Floral Display in the Invasive Plant, Lythrum salicaria",2015,uO Research (University of Ottawa),OPENALEX,Q08,https://openalex.org/W2741423460,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000813,10.1002/ajb2.1216,The renaissance of comparative biochemistry,2019,American Journal of Botany,OPENALEX,Q01;Q05;Q06,https://openalex.org/W2908713911,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000814,10.1086/673883,The Role of Pollinator-Mediated Selection in the Divergence of Floral Traits between Two Closely Related Plant Species,2014,International Journal of Plant Sciences,OPENALEX,Q10;Q12,https://openalex.org/W2086675188,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000815,10.7818/ecos.1433,The role of pollinators in floral evolution: a Mediterranean perspective,2018,Ecosistemas,OPENALEX,Q01;Q03;Q04;Q10;Q12;Q13,https://openalex.org/W2892368206,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000816,10.1111/plb.13744,The roles of florivory and herbivory in maintaining intra‐population flower colour variation in Anemone coronaria,2024,Plant Biology,OPENALEX,Q06;Q07;Q10,https://openalex.org/W4404814446,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000817,,The selective advantage of mast flowering in Veratrum album subsp. oxysepalum : Implications of the predator satiation hypothesis,2022,Institutional Repositories DataBase (IRDB),OPENALEX,Q12,https://openalex.org/W7145633163,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000818,10.1002/ajb2.16089,The selective advantage of mast flowering in Veratrum album subsp. oxysepalum: Implications of the predator satiation hypothesis,2022,American Journal of Botany,OPENALEX,Q12,https://openalex.org/W4306873949,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000819,10.3389/fevo.2021.698137,The Sensory and Cognitive Ecology of Nectar Robbing,2021,Frontiers in Ecology and Evolution,OPENALEX,Q10;Q11;Q13,https://openalex.org/W3205760949,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000820,,The short term impact of a collection of commercial Cape honeybee (Apis mellifera capensis Esch.) colonies on invertebrate flower visitors within a near pristine Fynbos habitat in the Cape Floristic Region,2009,SUNScholar (Stellenbosch University),OPENALEX,Q13,https://openalex.org/W587245009,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000821,10.3390/d14040266,The Similarity of Floral Scent Composition in Two Breynia Species Pollinated by the Same Host-Specific Epicephala Moth,2022,Diversity,OPENALEX,Q03,https://openalex.org/W4220939617,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000822,10.3389/fevo.2021.724712,The Size of it: Scant Evidence That Flower Size Variation Affects Deception in Intersexual Floral Mimicry,2021,Frontiers in Ecology and Evolution,OPENALEX,Q13,https://openalex.org/W3195241769,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000823,10.1111/aje.70062,The Structure of Sunbird Floral Visitation and Pollen Transport Networks From an Afrotropical Agricultural Landscape,2025,African Journal of Ecology,OPENALEX,Q13,https://openalex.org/W4410974607,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000824,10.1111/j.1469-8137.2006.01903.x,The sweet stench of decay,2006,New Phytologist,OPENALEX,Q01;Q05,https://openalex.org/W1987369982,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000825,10.7490/f1000research.1116038.1,Timing of floral volatiles emission in two sympatric Schiedea species (Caryophyllaceae) coincides with foraging activity of a shared crepuscular pollinator,2018,,OPENALEX,Q01;Q05,https://openalex.org/W2980302629,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000826,10.1093/aobpla/plac067,To each their own! Nectar plasticity within a flower mediates distinct ecological interactions,2022,AoB Plants,OPENALEX,Q13,https://openalex.org/W4313367042,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000827,10.3390/plants9121645,"Tools to Tie: Flower Characteristics, VOC Emission Profile, and Glandular Trichomes of Two Mexican Salvia Species to Attract Bees",2020,Plants,OPENALEX,Q01;Q04;Q05;Q08;Q09;Q10;Q13,https://openalex.org/W3106763223,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000828,10.4161/psb.5.7.12134,Towards elucidating the differential regulation of floral and extrafloral nectar secretion,2010,Plant Signaling & Behavior,OPENALEX,Q05,https://openalex.org/W2168596347,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000829,10.1186/s12862-024-02301-7,Trades-offs between pollinator attraction and florivore defense maximize reproductive success in the self-incompatible Rivea ornata (Convolvulaceae),2024,BMC Ecology and Evolution,OPENALEX,Q01;Q02;Q06;Q10,https://openalex.org/W4402074833,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000830,10.1002/ece3.10228,"Trait matching in a multi‐species geographic mosaic of leafflower plants, brood pollinators, and cheaters",2023,Ecology and Evolution,OPENALEX,Q10,https://openalex.org/W4383067658,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000831,,Traits morphologiques et biochimiques impliqués dans la spécialisation de Trollius europaeus sur les pollinisateurs prédateurs de graines Chiastocheta spp.,2009,HAL (Le Centre pour la Communication Scientifique Directe),OPENALEX,Q12,https://openalex.org/W27109092,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000832,10.1038/s41598-018-21880-2,Trans-generational inheritance of herbivory-induced phenotypic changes in Brassica rapa,2018,Scientific Reports,OPENALEX,Q01;Q09;Q10;Q11,https://openalex.org/W2804528786,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000833,10.1002/ajb2.1402,Transgenerational impacts of herbivory and inbreeding on reproductive output in Solanum carolinense,2020,American Journal of Botany,OPENALEX,Q12,https://openalex.org/W2998819520,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000834,10.1093/aob/mcr192,Twenty-five years of progress in understanding pollination mechanisms in palms (Arecaceae),2011,Annals of Botany,OPENALEX,Q01,https://openalex.org/W2116728781,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000835,10.1186/s12862-018-1314-y,"Two’s company, three’s a crowd: co-occurring pollinators and parasite species in Breynia oblongifolia (Phyllanthaceae)",2018,BMC Evolutionary Biology,OPENALEX,Q12,https://openalex.org/W2904377536,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000836,10.1016/j.ijppaw.2022.02.011,"Understanding effects of floral products on bee parasites: Mechanisms, synergism, and ecological complexity",2022,International Journal for Parasitology Parasites and Wildlife,OPENALEX,Q10,https://openalex.org/W4220998480,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000837,,"Understanding Natural Selection On Floral Traits: Variation, Agents And Consequences",2011,eCommons (Cornell University),OPENALEX,Q01;Q03;Q05;Q07;Q08;Q09;Q10;Q12,https://openalex.org/W937187466,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000838,10.1002/ece3.3441,Unsuccessful introduced biocontrol agents can act as pollinators of invasive weeds: Bitou Bush (Chrysanthemoides monilifera ssp. rotundata) as an example,2017,Ecology and Evolution,OPENALEX,Q12,https://openalex.org/W2757872886,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000839,10.1016/j.ufug.2024.128627,"Urbanization affects population connectivity, reproductive success and phenotypic traits in the Mediterranean cliff species Brassica incana (Brassicaceae)",2024,Urban forestry & urban greening,OPENALEX,Q05;Q10,https://openalex.org/W4404839255,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000840,10.1590/s1519-566x2008000400006,Utilização dos recursos florais pelos visitantes em Sparattosperma leucanthum (Vell.) K. Schum. (Bignoniaceae),2008,Neotropical Entomology,OPENALEX,Q13,https://openalex.org/W2070470786,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000841,10.3389/fpls.2023.1133065,Variation in gene expression along an elevation gradient of Rhododendron sanguineum var. haemaleum assessed in a comparative transcriptomic analysis,2023,Frontiers in Plant Science,OPENALEX,Q01,https://openalex.org/W4328119033,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000842,10.1093/aob/mcu243,Variation in pollen limitation and floral parasitism across a mating system transition in a Pacific coastal dune plant: evolutionary causes or ecological consequences?,2014,Annals of Botany,OPENALEX,Q09,https://openalex.org/W2325485352,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000843,10.1046/j.1365-2311.2001.00298.x,Variation in predation costs with Chiastocheta egg number on Trollius europaeus : how many seeds to pay for pollination?,2001,Ecological Entomology,OPENALEX,Q12,https://openalex.org/W2026971716,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000844,10.18130/v3q063,Variation in Volatile Emission in Mimulus guttatus and Implications for Plant-Insect Interactions,2017,,OPENALEX,Q01;Q05;Q08;Q09;Q11,https://openalex.org/W3199855206,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000845,10.1111/j.1558-5646.2010.00950.x,VARIATIONS ON A THEME-THE ECOLOGY AND EVOLUTION OF WITHIN-PLANT DIVERSITY,2010,Evolution,OPENALEX,Q09;Q12,https://openalex.org/W1979516209,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000846,10.1101/2024.12.27.628428,Vegetative induction increases plant resistance to antagonistic insect frugivores,2024,bioRxiv (Cold Spring Harbor Laboratory),OPENALEX,Q09;Q10;Q12,https://openalex.org/W4405844113,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000847,10.1111/oik.10422,Vertebrate grazing can mitigate impacts of nutrient addition on plant diversity and insect abundance in a semi‐natural grassland,2024,Oikos,OPENALEX,Q09,https://openalex.org/W4394918675,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000848,10.1371/journal.ppat.1005790,Virus Infection of Plants Alters Pollinator Preference: A Payback for Susceptible Hosts?,2016,PLoS Pathogens,OPENALEX,Q01;Q05;Q09,https://openalex.org/W2507706804,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000849,10.1111/boj.12435,Visitation rate of pollinators and nectar robbers to the flowers and inflorescences ofTabebuia aurea(Bignoniaceae): effects of floral display size and habitat fragmentation,2016,Botanical Journal of the Linnean Society,OPENALEX,Q13,https://openalex.org/W2371889317,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000850,10.3390/plants13030391,"Visual-, Olfactory-, and Nectar-Taste-Based Flower Aposematism",2024,Plants,OPENALEX,Q01;Q02;Q04;Q05;Q06;Q07;Q08;Q09;Q10;Q13,https://openalex.org/W4391324404,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000851,10.1111/boj.12212,Visual signalling of nectar-offering flowers and specific morphological traits favour robust bee pollinators in the mass-flowering tree Handroanthus impetiginosus (Bignoniaceae),2014,Botanical Journal of the Linnean Society,OPENALEX,Q13,https://openalex.org/W2100191521,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000852,10.15517/rbt.v64i3.21300,Volatile compounds profile of Bromeliaceae flowers,2016,Revista de Biología Tropical,OPENALEX,Q01;Q05,https://openalex.org/W2526679452,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SCHPRISMA-000853,10.1371/journal.pone.0277603,Volatile organic compounds influence prey composition in Sarracenia carnivorous plants,2023,PLoS ONE,OPENALEX,Q01;Q05,https://openalex.org/W4366351358,,UNSCREENED,,,,,,,,,,,,,,,,,,,,,,,,,,,,
